icao,iata,synop,name,state,country,lat,lon,elev,priority,srcid
KRNT,RNT,,Renton Muni,WA,US,47.5,-122.22,21,7,krnt
KMHK,MHK,,Manhattan,KS,US,39.16,-96.67,317,4,kmhk
KBQK,BQK,,Brunswick,GA,US,31.15,-81.47,8,7,kbqk
,,,noa,,,68.07,-158.71,310,7,noa
,,,999180,,,-14.5,132.3,108,7,999180
,,,999560,,,47.67,67.73,381,7,999560
KLWM,LWM,,Lawrence,MA,US,42.73,-71.12,54,7,klwm
SCIC,,85629,Curico/Gen Freir,,CL,-34.9666666667,-71.2166666667,242,7,856290
,,,kan,,,66.08,-152.17,222,7,kan
,,,wrp,,,69.9,-128.97,15,7,wrp
KSTL,STL,72434,St. Louis Lambert,MO,US,38.76,-90.37,171,0,kstl
KMGW,MGW,,Morgantown,WV,US,39.64,-79.92,378,3,kmgw
KMOP,MOP,,Mount Pleasant Muni,MI,US,43.62,-84.74,230,7,kmop
,,,000736,,,34.89,-79.76,109,7,000736
KREJ,REJ,72661,Redig,SD,US,45.27,-103.54,922,8,bh1
PHNY,LNY,,Lanai,HI,US,20.78,-156.95,399,6,phny
KRSL,RSL,,Russell Muni,KS,US,38.87,-98.81,567,6,rsl
CYVP,YVP,71906,Kuujjuaq,QB,CA,58.11,-68.42,60,5,cyvp
MMLP,LAP,,La Paz Intl,,MX,24.07,-110.37,21,1,lap
SARE,,87155,Resistencia,,AR,-27.4333333333,-59.0333333333,52,6,871550
KWAL,WAL,72402,Wallops Island,VA,US,37.94,-75.47,14,5,wal
,,,000953,,,41.9,-125.8,0,7,000953
KFOE,FOE,,Topeka/Forbes,KS,US,38.96,-95.67,320,6,kfoe
,,,999250,,,-27.2,-109.4,51,7,999250
KHMM,HMM,,Hamilton,MT,US,46.25,-114.15,1265,9,c17
KLIT,LIT,,Little Rock/Adams,AR,US,34.73,-92.23,79,0,klit
KLMT,LMT,,Klamath Falls,OR,US,42.16,-121.73,1246,6,klmt
KLEB,LEB,72611,Lebanon Muni,NH,US,43.63,-72.3,171,6,kleb
,,,000231,,,46.77,-91.25,301,7,000231
,,,000704,,,32.35,-91.03,26,7,000704
,,,gvs,,,40.72,-85.93,278,7,gvs
MMBT,HUX,,Bahias De Huatulco,,MX,15.78,-96.27,143,6,mmbt
KEPH,EPH,,Ephrata,WA,US,47.33,-119.52,383,6,keph
KPGA,PGA,72371,Page Muni,AZ,US,36.94,-111.45,1307,3,kpga
,,,000947,,,32.8,-72.3,0,7,000947
KCVS,CVS,,Clovis/Cannon AFB,NM,US,34.39,-103.32,1309,4,cvs
SBPV,,82824,Porto Velho,,BR,-8.71666666667,-63.9,88,6,828240
KP59,P59,,Copper Harbor,MI,US,47.45,-87.9,190,7,kp59
KCMH,CMH,72428,Port Columbus Intl,OH,US,40.01,-82.88,247,4,kcmh
KBKE,BKE,,Baker,OR,US,44.84,-117.82,1024,6,kbke
OJAM,,40270,Amman/King Abdul,,JO,31.9666666667,35.9666666667,773,6,402700
,,,000758,,,48.49,-120.24,535,7,000758
CYFB,YFB,71909,Frobisher/Iqaluit,NU,CA,63.76,-68.54,34,5,cyfb
KCNK,CNK,72458,Concordia,KS,US,39.55,-97.65,447,7,724580
,,,ftr,,,62.5,-107.0,358,7,ftr
KNID,NID,74612,China Lake NAWS,CA,US,35.686,-117.692,696,4,nid
KHAT,HAT,72302,Cape Hatteras,NC,US,35.28,-75.55,3,8,khat
KEKN,EKN,72417,Elkins,WV,US,38.89,-79.85,603,4,kekn
MNMG,,78741,Managua/Augusto,,NI,12.15,-86.1666666667,59,6,mnmg
KSBP,SBP,,San Luis Obispo,CA,US,35.24,-120.64,59,6,ksbp
,,,999330,,,-18.8,47.5,1280,7,999330
,,,tok,,,62.97,-143.34,636,7,tok
KDMN,DMN,,Deming,NM,US,32.26,-107.7,1311,6,kdmn
,,,ink,,,63.39,-158.83,245,9,ink
KHLR,HLR,72257,Killeen,TX,US,31.139,-97.715,283,7,722576
,,,000206,,,62.88,-149.83,381,7,000206
KLRU,LRU,,Las Cruces,NM,US,32.28,-106.92,1358,6,722695
,,,b#2,,,32.3,-75.2,0,7,b#2
,,,028952,,,53.21,63.55,182,7,028952
,,,000749,,,30.73,-95.47,112,7,000749
PHNL,HNL,91182,Honolulu Intl,HI,US,21.35,-157.93,4,6,phnl
KTTN,TTN,,Trenton,NJ,US,40.28,-74.81,59,7,kttn
CYVQ,YVQ,71043,Norman Wells,NT,CA,65.28,-126.8,74,5,cyvq
,,,lhs,,,35.62,-119.69,80,7,lhs
KWRB,WRB,,Robins AFB,GA,US,32.64,-83.6,90,6,wrb
,,,999270,,,-8.1,-34.9,18,7,999270
,,,000728,,,41.32,-122.32,1085,7,000728
,,,b#q,,,40.3,-73.2,0,7,b#q
KART,ART,,Watertown Intl,NY,US,44.01,-76.02,100,6,kart
RJNN,,47635,Nagoya,,JP,35.25,136.93,17,6,476350
CYEG,YEG,71123,Edmonton Intl,AB,CA,53.33,-113.58,723,6,cyeg
,,,000360,,,32.02,-107.87,1293,7,000360
KATY,ATY,,Watertown Muni,SD,US,44.92,-97.16,532,6,katy
KACY,ACY,72407,Atlantic City Intl,NJ,US,39.46,-74.57,23,4,kacy
,,,col4,,,45.72,-120.21,122,7,col4
KJLN,JLN,,Joplin,MO,US,37.152,-94.495,299,6,kjln
,,,000952,,,41.75,-129.9,0,7,000952
KMKG,MKG,72636,Muskegon County,MI,US,43.18,-86.27,191,4,kmkg
EGLL,LHR,3772,London/Heathrow,,GB,51.48,-0.45,24,6,003772
CWHI,WHI,71249,Three Hills,AB,CA,51.71,-113.22,907,7,whi
,,,000228,,,47.08,-122.36,129,7,000228
CYXC,YXC,71880,Cranbrook,BC,CA,49.62,-115.78,939,6,cyxc
KIMS,IMS,,Madison,IN,US,38.83,-85.42,266,8,kmdn
CYFS,YFS,71946,Fort Simpson,NT,CA,61.8,-121.2,169,6,cyfs
KARA,ARA,,New Iberia,LA,US,30.03,-91.88,7,8,722314
HTKJ,,63791,Kilimanjaro,,TZ,-3.41666666667,37.0666666667,896,6,637910
TDPR,,78907,Roseau,,DM,15.3,-61.3833333333,72,7,tdpr
TNCC,,78988,Hato,,VI,12.2,-68.97,9,8,tncc
,,,000706,,,28.84,-82.33,20,7,000706
KRBL,RBL,72591,Red Bluff Muni,CA,US,40.15,-122.25,104,6,krbl
LKPR,PRG,11518,Prague/Ruzyne,,CZ,50.1,14.2666666667,365,6,115180
MRLM,,78767,Limon Intl,,CR,9.96666666667,-83.0333333333,2,6,mrlm
TNCB,,78990,Bonaire/Flamingo,,AN,12.1333333333,-68.2833333333,6,6,tncb
,,,000945,,,34.9,-70.8,0,7,000945
PADK,ADK,70454,Adak NAS,AK,US,51.89,-176.65,4,7,padk
PTYA,,91413,Yap Is,,FM,9.48,138.08,17,5,914130
KMCO,MCO,72205,Orlando Jetport,FL,US,28.43,-81.32,29,2,kmco
,,,744570,,,39.82,-84.03,245,7,744570
,,,g#2,,,30.3,-101.7,726,7,g#2
KILM,ILM,,Wilmington,NC,US,34.28,-77.92,9,0,kilm
,,,832290,,,-13.0,-38.52,51,7,832290
KWMC,WMC,72583,Winnemucca Muni,NV,US,40.91,-117.8,1310,3,kwmc
KGWO,GWO,,Greenwood,MS,US,33.51,-90.08,44,4,kgwo
,,,g#e,,,23.7,-88.7,0,7,g#e
PABR,BRW,70026,Barrow/Wiley Post-Will Rogers,AK,US,71.29,-156.77,7,5,pabr
,,,jack,,,45.64,-70.26,354,7,jack
KRDU,RDU,72306,Raleigh-Durham,NC,US,35.88,-78.78,130,2,krdu
,,,000958,,,34.6,-122.3,0,7,000958
,,,mtl,,,60.0,-140.0,569,7,mtl
KSPD,SPD,,Springfield,CO,US,37.28,-102.61,1335,7,8v7
KVRB,VRB,,Vero Beach,FL,US,27.65,-80.42,10,4,kvrb
UHMD,,25594,Buhta Providenja,HA,RU,64.43,-173.23,3,7,uhmd
,,,000240,,,46.42,-86.65,187,7,000240
MMLP,LAP,,La Paz Intl,,MX,24.07,-110.37,21,1,mmlp
,,,g#f,,,23.0,-85.0,0,7,g#f
,NLG,74445,Neligh Profiler,NE,US,42.21,-97.79,524,8,p#9
KMFD,MFD,,Mansfield,OH,US,40.83,-82.52,395,6,kmfd
,,,999190,,,38.1,-7.9,246,7,999190
UAFF,,38353,Frunze,,KZ,42.85,74.5166666667,760,7,383531
ENJA,,1001,Jan Mayen(Nor-Na,,NO,70.9166666667,-8.66666666667,9,7,001001
PAED,EDF,70272,Elmendorf AFB,AK,US,61.26,-149.81,59,6,paed
KMHR,MHR,,Sacramento/Mather AFB,CA,US,38.55,-121.3,29,8,724835
KBMI,BMI,,Bloomington,IL,US,40.48,-88.92,267,6,724397
,,,276120,,,55.75,37.57,187,7,276120
TDPD,,78905,Melville Hall Ar,,DM,15.55,-61.3,14,7,tdpd
KRDD,RDD,72592,Redding Muni,CA,US,40.51,-122.3,155,3,krdd
MHAM,,78700,Amapala/Los Pel,,HN,13.2666666667,-87.65,5,6,mham
KVQQ,VQQ,,Jacksonville/Cecil,FL,US,30.22,-81.88,25,7,722067
SAVC,,87860,Comodoro Rivadav,,AR,-45.7666666667,-67.4666666667,46,6,878600
KVSF,VSF,,Springfield St,VT,US,43.34,-72.52,175,7,vsf
KTRK,TRK,,Truckee-Tahoe,CA,US,39.32,-120.14,1798,6,ktrk
,,,000289,,,38.61,-123.21,475,7,000289
KGNC,GNC,,Seminole,TX,US,32.675,-102.653,1010,7,gnc
PAVD,VDZ,,Valdez,AK,US,61.13,-146.25,37,6,pavd
KMCW,MCW,,Mason City,IA,US,43.16,-93.33,369,6,kmcw
KSTJ,STJ,72449,St. Joseph,MO,US,39.77,-94.91,247,4,kstj
,,,999020,,,29.37,-114.47,600,7,999020
KTMB,TMB,,Miami/Kendall-Tamiami,FL,US,25.65,-80.43,2,7,ktmb
KMIA,MIA,,Miami Intl,FL,US,25.82,-80.28,3,0,kmia
,,,000743,,,36.68,-101.5,952,7,000743
,,,000264,,,36.22,-92.28,283,7,000264
,,,c19,,,49.0,-114.0,1558,7,c19
KP68,P68,,Eureka,NV,US,39.604,-116.005,1809,9,p68
,,,a#8,,,51.1,-147.4,0,7,a#8
,,,cnlk,,,53.99,-105.12,599,7,cnlk
KOHX,OHX,,Nashville/WFO,TN,US,36.25,-86.57,180,7,bna
ESSA,,2460,Stockholm/Arlanda,,SE,59.65,17.95,61,6,002460
PASY,SYA,70414,Shemya/Eareckson AFB,AK,US,52.72,174.12,31,5,pasy
KTOL,TOL,72536,Toledo Express,OH,US,41.61,-83.8,210,6,ktol
CYYL,YYL,71078,Lynn Lake,MB,CA,56.88,-101.08,357,6,cyyl
KEDW,EDW,72381,Edwards AFB,CA,US,34.91,-117.87,702,3,edw
,,,awr,,,67.75,-144.11,686,7,awr
,,,atl2,,,36.05,-74.25,0,7,atl2
,,,000238,,,34.37,-117.36,873,7,000238
KDCA,DCA,72405,Washington/National,VA,US,38.86,-77.03,18,1,kdca
KSAV,SAV,72207,Savannah Muni,GA,US,32.14,-81.2,14,4,ksav
MHTG,,78720,Tegucigalpa/Ton,,HN,14.0666666667,-87.2166666667,1004,6,mhtg
,,,g003,,,44.5,-122.7,244,7,g003
KBPT,BPT,72241,Beaumont/Port Arthur,TX,US,29.95,-94.02,5,6,kbpt
,,,gtp,,,43.9,-110.0,2704,7,gtp
KRME,RME,,Rome,NY,US,43.234,-75.407,154,7,rme
KESC,ESC,72648,Escanaba,MI,US,45.73,-87.08,187,7,kesc
PAFA,FAI,70261,Fairbanks Intl,AK,US,64.82,-147.87,132,5,pafa
,PLT,74533,Platteville Profiler,CO,US,40.18,-104.72,1524,8,p#d
,,,le2,,,42.47,-81.22,174,7,le2
,,,g#9,,,24.5,-94.4,0,7,g#9
KIPT,IPT,72514,Williamsport,PA,US,41.26,-76.92,164,6,kipt
TKPN,,78859,Charlestown/Newc,,AG,17.1833333333,-62.5666666667,17,7,tkpn
KABR,ABR,72659,Aberdeen Rgnl,SD,US,45.46,-98.43,397,3,kabr
KLOL,LOL,72580,Lovelock,NV,US,40.08,-118.55,1189,6,klol
WMKP,,48601,Penang/Bayan Lep,,MY,5.28333333333,100.266666667,4,6,486010
OSDI,,40080,Damascus (Civ/Mi,,SY,33.4166666667,36.5166666667,605,6,840080
KPDT,PDT,72688,Pendleton Muni,OR,US,45.69,-118.85,462,2,kpdt
KFTW,FTW,,Ft Worth/Meacham,TX,US,32.83,-97.35,214,2,kftw
KS06,S06,,Mullan,ID,US,47.48,-115.8,1011,8,s06
EPGD,,12150,Gdansk/Rebiechow,,PL,54.3666666667,18.4666666667,138,6,121500
KCEF,CEF,74491,Chicopee,MA,US,42.21,-72.53,75,7,kcef
,,,b#p,,,17.4,-152.5,0,7,b#p
KSMF,SMF,,Sacramento Intl,CA,US,38.7,-121.6,6,6,ksmf
MMCV,CVM,76491,Cuidad Victoria,,MX,23.72,-98.97,238,6,mmcv
KDET,DET,,Detroit City,MI,US,42.43,-83.02,190,3,kdet
KLEW,LEW,,Auburn-Lewiston,ME,US,44.05,-70.28,207,88,726184
,,,000949,,,48.1,-126.6,0,7,000949
,,,efl,,,60.0,-120.0,437,7,efl
MMMM,MLM,76665,Morelia,,MX,19.85,-101.03,1833,6,mmmm
,,,915011,,,7.4,147.1,0,7,915011
CYQH,YQH,71953,Watson Lake,YK,CA,60.12,-128.82,690,6,cyqh
,,,nwa,,,40.5,-126.98,0,7,nwa
PHJH,JHM,,Lahaina/West Maui,HI,US,21.02,-156.63,78,6,phjh
KSPS,SPS,72351,Wichita Falls/Sheppard AFB,TX,US,33.98,-98.48,308,4,ksps
KJXN,JXN,,Jackson,MI,US,42.27,-84.47,305,6,kjxn
KINW,INW,72374,Winslow,AZ,US,35.03,-110.73,1490,4,kinw
KRDG,RDG,,Reading,PA,US,40.38,-75.97,109,6,krdg
CYYB,YYB,71731,North Bay,ON,CA,46.38,-79.42,371,6,cyyb
LLJR,,40290,Jerusalem/Atarot,,IL,31.8666666667,35.2166666667,759,6,402900
MMTJ,TIJ,,Tijuana Intl,,MX,32.55,-116.97,152,6,mmtj
KTEB,TEB,,Teterboro,NJ,US,40.86,-74.05,7,6,kteb
,,,000209,,,60.95,-149.14,600,7,000209
KNEW,NEW,,New Orleans/Lakefront,LA,US,30.04,-90.03,3,1,knew
KBFD,BFD,,Bradford Rgnl,PA,US,41.8,-78.64,647,6,kbfd
,,,woo,,,38.88,-78.52,251,7,woo
,,,999530,,,9.01,7.26,342,7,999530
KCSV,CSV,,Crossville,TN,US,35.96,-85.08,570,6,kcsv
PABI,BIG,70267,Ft. Greely,AK,US,63.97,-145.7,386,6,pabi
KILN,ILN,72426,Wilmington,OH,US,39.43,-83.8,322,3,iln
,,,000750,,,45.02,-102.02,787,7,000750
KOGS,OGS,,Ogdensburg,NY,US,44.69,-75.4,91,7,ogs
KBDR,BDR,72504,Bridgeport,CT,US,41.18,-73.13,7,3,kbdr
KPKB,PKB,72427,Parkersburg,WV,US,39.36,-81.43,262,6,kpkb
KSFO,SFO,72494,San Francisco Intl,CA,US,37.62,-122.36,3,0,ksfo
TKPK,,78858,Golden Rock,,KN,17.3,-62.68,48,6,tkpk
,,70027,Barrow ARM-NSA,AK,US,71.32,-156.62,3,8,bfx
,,,915018,,,5.8,157.3,0,7,915018
,,,000716,,,39.13,-100.87,931,7,000716
PAHO,HOM,70341,Homer Muni,AK,US,59.64,-151.5,28,6,hom
KGSO,GSO,72317,Greensboro-High Point,NC,US,36.01,-79.95,275,3,kgso
KCNM,CNM,,Carlsbad,NM,US,32.34,-104.27,985,6,kcnm
CWKM,WKM,71046,Komakuk Beach,YK,CA,69.58,-140.18,19,7,yaj
KBLU,BLU,,Blue Canyon,CA,US,39.29,-120.7,1609,7,blu
,,,c02,,,47.61,-103.26,762,7,c02
KMWH,MWH,,Moses Lake,WA,US,47.21,-119.32,362,6,kmwh
MYGF,,78062,Freeport Intl,,BS,26.55,-78.7,2,3,mygf
KORD,ORD,72530,Chicago/O'Hare,IL,US,41.98,-87.9,200,0,kord
KMCE,MCE,,Merced Muni,CA,US,37.29,-120.52,47,6,kmce
LTAC,,17128,Ankara/Esenboga,,TR,40.12,32.98,949,6,171280
KHYR,HYR,,Hayward,WI,US,46.025,-91.444,370,6,hyr
CYLH,,71697,Lansdowne House,ON,CA,52.2,-87.9333333333,254,7,cylh
KBUR,BUR,72288,Burbank-Glendale-Pasadena,CA,US,34.2,-118.36,217,6,kbur
KMSV,MSV,,Monticello,NY,US,41.7,-74.8,428,8,725145
MPBO,,,Bocas Del Toro,,PA,9.35,-82.25,3,7,mpbo
KBHM,BHM,72228,Birmingham Intl,AL,US,33.56,-86.75,197,4,kbhm
,,,gnb,,,44.92,-80.42,176,7,gnb
KOMK,OMK,72789,Omak,WA,US,48.42,-119.53,382,7,4om
KMDW,MDW,72534,Chicago/Midway,IL,US,41.79,-87.75,188,1,kmdw
KCBE,CBE,,Cumberland,MD,US,39.615,-78.761,236,7,cbe
KHPX,HPX,,Hopkinton,KY,US,36.74,-87.29,186,8,xrw
PALU,LUR,70104,Cape Lisburne,AK,US,68.89,-166.14,3,6,palu
,,,nw1,,,44.3,-140.8,0,7,nw1
,,,chrl,,,53.63,-106.2,582,7,chrl
KRST,RST,72644,Rochester,MN,US,43.904,-92.492,403,6,krst
KLYH,LYH,72410,Lynchburg,VA,US,37.34,-79.2,295,6,klyh
CYVR,YVR,71892,Vancouver Intl,BC,CA,49.19,-123.18,2,6,cyvr
,,,g#7,,,24.4,-97.4,0,7,g#7
KCHA,CHA,72324,Chattanooga,TN,US,35.04,-85.2,210,4,kcha
HEMM,,62306,Mersa Matruh,,EG,31.3166666667,27.2166666667,30,6,623060
,,,000951,,,45.3,-125.6,0,7,000951
,,,000717,,,37.01,-91.36,302,7,000717
MMRX,REX,,Reynosa Intl,,MX,26.02,-98.23,39,6,mmrx
,,,000709,,,33.45,-88.82,84,7,000709
,,,5ag,,,58.0,-142.0,0,7,5ag
KONT,ONT,,Ontario Intl,CA,US,34.06,-117.6,274,1,kont
,,,000756,,,48.65,-118.73,795,7,000756
VIDD,,42182,Delhi/Safdarjung,,IN,28.5833333333,77.2166666667,216,7,421820
KPOE,POE,72239,Fort Polk AAF,LA,US,31.05,-93.18,101,4,722390
KISP,ISP,,Islip,NY,US,40.8,-73.1,43,4,kisp
KBPI,BPI,72671,Big Piney,WY,US,42.58,-110.1,2117,6,726710
LEVC,,8284,Valencia,,ES,39.5,-0.466666666667,62,6,082840
KCID,CID,72545,Cedar Rapids Muni,IA,US,41.89,-91.7,264,4,kcid
,,,999070,,,-28.0,21.5,975,7,999070
,,,999360,,,64.6,-147.0,167,7,999360
CYPL,YPL,71845,Pickle Lake,ON,CA,51.48,-90.2,373,5,cypl
KIWD,IWD,,Ironwood,MI,US,46.54,-90.13,375,7,kiwd
,,,000349,,,37.74,-118.49,1219,7,000349
KSAT,SAT,72253,San Antonio Intl,TX,US,29.54,-98.47,243,0,ksat
,,,000943,,,36.3,-74.6,0,7,000943
KCWA,CWA,,Mosinee,WI,US,44.79,-89.67,389,6,kcwa
,,,000762,,,40.34,-123.07,1453,7,000762
MGFL,,78615,Flores/Santa El,,GT,16.9166666667,-89.8833333333,115,6,mgfl
UNNN,,29634,Novosibirsk/Tolm,,RU,55.0833333333,82.9833333333,177,7,296340
,,,000761,,,40.94,-123.63,183,7,000761
KTBW,TBW,72210,Tampa Bay Area/WFO,FL,US,27.7,-82.4,12,8,tbw
KPYM,PYM,,Plymouth,MA,US,41.91,-70.73,43,7,kpym
,LMN,74647,Lamont Profiler,OK,US,36.69,-97.48,306,8,p#o
,,,999100,,,-28.23,134.98,226,7,999100
KSJN,SJN,,St. Johns,AZ,US,34.52,-109.38,1745,6,sjn
,,,fps7,,,33.49,-77.59,0,7,fps7
CYGQ,YGQ,71834,Geraldton,ON,CA,49.79,-86.93,351,6,cygq
,MBW,74431,Medicine Bow Profiler,WY,US,41.9,-106.19,1997,8,p#5
KSCH,SCH,,Schenectady,NY,US,42.86,-73.93,115,7,ksch
KSRQ,SRQ,,Sarasota/Bradenton Intl,FL,US,27.4,-82.55,18,6,ksrq
KRLD,RLD,,Richland,WA,US,46.32,-119.27,113,7,psc
,SLA,74449,Slater Profiler,IA,US,41.9,-93.7,315,8,p#a
,,,b#m,,,23.4,-162.3,0,7,b#m
KTPA,TPA,72211,Tampa Intl Airport,FL,US,27.97,-82.53,11,3,ktpa
,,,s#c,,,28.0,-85.0,0,7,s#c
SVMI,,80415,Caracas/S. Boliv,,VE,10.5833333333,-67.0,48,6,svmi
CYPA,YPA,71869,Prince Albert,SK,CA,53.23,-105.67,428,6,cypa
FACT,,68816,Capetown/Df Mala,,ZA,-33.9666666667,18.6,42,6,688160
,,,ls3,,,47.32,-89.87,183,7,ls3
KGDP,GDP,72262,Guadalupe Mtns Np,TX,US,31.83,-104.8,1692,7,gdp
,,,b#5,,,25.9,-89.7,0,7,b#5
,,,5af,,,56.0,-137.0,0,7,5af
KCLE,CLE,72524,Cleveland/Hopkins,OH,US,41.43,-81.87,233,3,kcle
,,,lby,,,48.39,-115.55,579,7,lby
,,,000296,,,33.5,-106.18,1371,7,000296
KEAX,EAX,,Pleasant Hill/WFO,MO,US,38.8166666667,-94.2666666667,303,8,eax
CYMD,YMD,71072,Mould Bay,NT,CA,76.23,-119.32,12,7,cymd
KJAX,JAX,72206,Jacksonville Intl,FL,US,30.4941,-81.6879,10,0,kjax
PAGA,GAL,70222,Galena Airport,AK,US,64.74,-156.94,46,6,paga
HTMO,,63818,Mombo,,TZ,-4.86666666667,38.2666666667,511,7,638180
,,,ngx,,,31.4,-114.49,0,7,ngx
CYPQ,YPQ,,Peterborough,ON,CA,44.23,-78.37,191,6,cypq
KONP,ONP,72695,Newport Muni,OR,US,44.58,-124.05,48,6,onp
KGON,GON,,Groton-New London,CT,US,41.33,-72.05,3,7,kgon
,,,a#5,,,54.0,-143.0,0,7,a#5
MZBZ,,78583,Belize City,,BZ,17.53,-88.3,5,5,mzbz
SBBU,,83722,Bauru,,BR,-22.3166666667,-49.0666666667,590,6,837220
CYQM,YQM,71705,Moncton,NB,CA,46.12,-64.68,71,6,717050
KCYS,CYS,72564,Cheyenne/Warren,WY,US,41.16,-104.82,1868,3,kcys
,,,915021,,,6.2,160.7,0,7,915021
KNSI,NSI,72291,San Nicolas Island,CA,US,33.26,-119.45,154,7,knsi
KNHK,NHK,72404,Patuxent River N,MD,US,38.29,-76.4,12,6,nhk
,BLR,74357,Blue River Profiler,WI,US,43.22,-90.53,226,8,p#4
KPRB,PRB,,Paso Robles,CA,US,35.68,-120.63,245,6,kprb
EGPK,PIK,3135,Prestwick,,GB,55.5,-4.56666666667,20,6,003135
KUKI,UKI,,Ukiah,CA,US,39.14,-123.2,187,6,kuki
,,,000236,,,38.69,-80.65,255,7,000236
MHPL,,78711,Puerto Lempira,,HN,15.2666666667,-83.7833333333,13,6,mhpl
CYQT,YQT,71749,Thunder Bay,ON,CA,48.38,-89.32,199,0,cyqt
KAST,AST,72791,Astoria,OR,US,46.16,-123.88,3,4,kast
KRIW,RIW,72672,Riverton,WY,US,43.05,-108.45,1697,2,kriw
KGDV,GDV,,Glendive,MT,US,47.14,-104.8,749,6,gdv
,,,000270,,,39.08,-120.94,691,7,000270
MMMZ,MZT,,Mazatlan/Gen Buelna,,MX,23.17,-106.27,10,5,mmmz
,WLC,74466,Wolcott Profiler,IN,US,40.81,-87.05,212,8,p#b
UHMR,,25677,Ugolnaya Bay/Be,,RU,63.05,179.32,85,7,u#6
KOLM,OLM,72792,Olympia,WA,US,46.98,-122.9,58,6,kolm
KDBQ,DBQ,72547,Dubuque Muni,IA,US,42.41,-90.7,326,4,kdbq
LEBL,,8181,Barcelona Airpor,,ES,41.2666666667,2.06666666667,6,6,081810
KLWT,LWT,,Lewiston,MT,US,47.05,-109.45,1270,6,klwt
,,,000759,,,47.54,-116.14,707,7,000759
,,,915003,,,18.8,145.7,0,7,915003
MUMO,,,Moa,,CU,20.65,-74.92,5,7,mumo
KCOD,COD,72670,Cody Muni,WY,US,44.53,-109.02,1553,3,kcod
PAHN,HNS,,Haines,AK,US,59.25,-135.52,5,6,pahn
,,48820,Hanoi Wmo Site,,VN,21.0166666667,105.8,6,6,488200
,WNC,74556,Winchester Profiler,IL,US,39.66,-90.48,170,8,p#j
KELP,ELP,72270,El Paso Intl,TX,US,31.8,-106.4,1197,2,kelp
,,,000359,,,31.49,-110.3,1482,7,000359
,,,g#8,,,25.9,-95.3,0,7,g#8
MMMD,MID,76644,Merida Intl,,MX,20.98,-89.65,10,5,mmmd
KMSS,MSS,,Massena,NY,US,44.94,-74.85,66,6,kmss
KFAT,FAT,72389,Fresno,CA,US,36.78,-119.72,104,2,kfat
KPFN,PFN,,Panama City,FL,US,30.2,-85.6833333333,12,8,kpfn
KGFL,GFL,,Glens Falls,NY,US,43.36,-73.62,103,6,kgfl
KRUM,RUM,72618,Rumford,ME,US,44.54,-70.53,207,8,krum
KLAX,LAX,72295,Los Angeles Intl,CA,US,33.94,-118.4,46,0,klax
,,,lw1,,,34.9,-98.1,397,7,lw1
PAOT,OTZ,70133,Kotzebue/Ralph Wien,AK,US,66.87,-162.64,3,5,paot
CYKF,YKF,71368,Waterloo Well,ON,CA,43.47,-80.39,317,6,cykf
MMCU,CUU,76225,Chihuahua Intl,,MX,28.7,-105.97,1372,1,mmcu
CWLT,WLT,71082,Alert,NU,CA,82.5,-62.34,63,5,cwlt
KPMD,PMD,72382,Palmdale,CA,US,34.63,-118.08,780,6,kpmd
MMTP,TAP,,Tapachula,,MX,14.78,-92.38,29,3,mmtp
,,,c11,,,33.6,-99.3,404,7,c11
,GDA,74530,Granada Profiler,CO,US,37.77,-102.18,1155,8,p#c
,,,lh2,,,44.28,-82.42,177,7,lh2
KCRP,CRP,72251,Corpus Christi Intl,TX,US,27.77,-97.5,14,2,kcrp
,,,000293,,,39.99,-122.06,76,7,000293
,,,qrz,,,65.41,-164.66,76,7,qrz
KHOB,HOB,,Hobbs,NM,US,32.69,-103.2,1115,6,khob
KAMA,AMA,72363,Amarillo Intl,TX,US,35.23,-101.7,1093,3,kama
KFLG,FLG,72375,Flagstaff,AZ,US,35.14,-111.67,2134,2,kflg
,,,915004,,,8.1,134.7,0,7,915004
PADQ,ADQ,70350,Kodiak,AK,US,57.76,-152.5,34,5,padq
,,,000262,,,30.9,-102.85,917,7,000262
,,,bdp,,,69.5,-156.5,96,7,bdp
,,,837430,,,-22.9,-43.17,26,7,837430
MHNJ,,78701,Isla De Guanaja,,HN,16.45,-85.9,15,7,mhnj
KMSN,MSN,72641,Madison,WI,US,43.14,-89.33,261,4,kmsn
MHCA,,78714,Catacamas,,HN,14.9,-85.7833333333,442,6,mhca
KOQT,OQT,,Oak Ridge,TN,US,35.96,-84.29,334,7,o#k
KVPS,VPS,72221,Eglin AFB,FL,US,30.48,-86.53,26,6,vps
KGNR,GNR,72619,Greenville Muni,ME,US,45.462,-69.595,427,7,kgnr
CYYE,YYE,71945,Fort Nelson,BC,CA,58.84,-122.6,382,5,cyye
,,,dsc,,,35.34,-116.88,961,7,dsc
KHTH,HTH,,Hawthorne,NV,US,38.55,-118.63,1285,8,khth
K47B,47B,,Eastport,ME,US,44.92,-67.0,23,8,kepo
KSNA,SNA,,Santa Ana,CA,US,33.68,-117.87,16,6,ksna
,,,999370,,,34.8,-120.6,112,7,999370
KLRD,LRD,72252,Laredo Intl,TX,US,27.54,-99.47,155,3,klrd
KSYR,SYR,72519,Syracuse,NY,US,43.12,-76.12,127,3,ksyr
,,,000345,,,42.8,-109.81,2163,7,000345
KAXN,AXN,,Alexandria,MN,US,45.87,-95.41,433,3,kaxn
